gene,gene_id,immune_genetic_association,cardiac_genetic_association
NTF3,ENSG00000185652,0.4070720103837649,0.0409610205193161
NTF4,ENSG00000225950,0.0,0.0
NTHL1,ENSG00000065057,0.0,0.0
NTM,ENSG00000182667,0.5347721107557716,0.6515699793503031
NTMT1,ENSG00000148335,0.0,0.2022167148265811
NTMT2,ENSG00000203740,0.4050277529880976,0.8297769957191484
NTN1,ENSG00000065320,0.3424693836555742,0.4308383466556006
NTN3,ENSG00000162068,0.0,0.0
NTN4,ENSG00000074527,0.0,0.2212048592558976
NTN5,ENSG00000142233,0.0284046889815766,0.0340159979107954
NTNG1,ENSG00000162631,0.0829829142209486,0.5729501582837523
NTNG2,ENSG00000196358,0.0251847191774921,0.4310552682070801
NTPCR,ENSG00000135778,0.0433980254323673,0.0246685662321227
NTRK1,ENSG00000198400,0.2005719697174152,0.0
NTRK2,ENSG00000148053,0.0729713971355086,0.454435166467837
NTRK3,ENSG00000140538,0.0,0.5804475360269783
NTS,ENSG00000133636,0.0865756448170594,0.1272050597886337
NTSR1,ENSG00000101188,0.3092333156852723,0.0408673626244314
NTSR2,ENSG00000169006,0.1074211758694988,0.0481698194445519
NUAK1,ENSG00000074590,0.0793706723605433,0.0
NUAK2,ENSG00000163545,0.0,0.0979924090833452
NUB1,ENSG00000013374,0.269665773865929,0.0727549942046119
NUBP1,ENSG00000103274,0.2462289500888103,0.0
NUBP2,ENSG00000095906,0.0,0.0626213637549982
NUBPL,ENSG00000151413,0.4789703226506341,0.4917821443523001
NUCB1,ENSG00000104805,0.0,0.0
NUCB2,ENSG00000070081,0.0,0.6192847881784397
NUCKS1,ENSG00000069275,0.0,0.7560925557014977
NUDC,ENSG00000090273,0.0,0.0349402884959633
NUDCD1,ENSG00000120526,0.0,0.0
NUDCD2,ENSG00000170584,0.0464084127323995,0.3522050485868347
NUDCD3,ENSG00000015676,0.0,0.0
NUDT1,ENSG00000106268,0.1375354240997949,0.2370826146267223
NUDT10,ENSG00000122824,0.0,0.0
NUDT11,ENSG00000196368,0.0,0.0
NUDT12,ENSG00000112874,0.1920609914546814,0.5183118564141199
NUDT13,ENSG00000166321,0.0,0.0994681160278386
NUDT14,ENSG00000183828,0.0,0.0
NUDT15,ENSG00000136159,0.0,0.2270706289714839
NUDT16,ENSG00000198585,0.0333162804557153,0.0
NUDT16L1,ENSG00000168101,0.0,0.0
NUDT17,ENSG00000186364,0.0,0.0
NUDT18,ENSG00000275074,0.0,0.0
NUDT19,ENSG00000213965,0.0,0.0
NUDT2,ENSG00000164978,0.0,0.0
NUDT21,ENSG00000167005,0.0,0.0
NUDT22,ENSG00000149761,0.0,0.0
NUDT3,ENSG00000272325,0.481799998699461,0.0
NUDT4,ENSG00000173598,0.0511516386769836,0.0
NUDT5,ENSG00000165609,0.0332372245611366,0.4345314895899131
NUDT6,ENSG00000170917,0.1339622928282324,0.6635179092564193
NUDT7,ENSG00000140876,0.0,0.0
NUDT8,ENSG00000167799,0.0,0.0
NUDT9,ENSG00000170502,0.0,0.4903710796586589
NUF2,ENSG00000143228,0.2497293500450604,0.598601881769789
NUFIP1,ENSG00000083635,0.0915577109411478,0.0314302530675216
NUFIP2,ENSG00000108256,0.0,0.2681726067781105
NUGGC,ENSG00000189233,0.3470147753233686,0.614895586684977
NUMA1,ENSG00000137497,0.0151982699402905,0.0
NUMB,ENSG00000133961,0.0,0.0749250295475775
NUMBL,ENSG00000105245,0.0358816849544347,0.0
NUP107,ENSG00000111581,0.0,0.0
NUP133,ENSG00000069248,0.0243195024208472,0.2017415179601148
NUP153,ENSG00000124789,0.0,0.0
NUP155,ENSG00000113569,0.0,0.5768149362607836
NUP160,ENSG00000030066,0.0,0.5428296706988686
NUP188,ENSG00000095319,0.0,0.2534381492977823
NUP205,ENSG00000155561,0.3488795872797013,0.4325906953988306
NUP210,ENSG00000132182,0.0,0.0626655591491338
NUP210L,ENSG00000143552,0.0,0.1575025049333407
NUP214,ENSG00000126883,0.2847277664547228,0.393114329342674
NUP35,ENSG00000163002,0.0,0.4156827992748011
NUP37,ENSG00000075188,0.0,0.0
NUP42,ENSG00000136243,0.0,0.0
NUP43,ENSG00000120253,0.0,0.2561094276019438
NUP50,ENSG00000093000,0.0,0.0
NUP54,ENSG00000138750,0.0,0.393114329342674
NUP58,ENSG00000139496,0.0,0.0
NUP62,ENSG00000213024,0.0,0.2849119728734842
NUP62CL,ENSG00000198088,0.0,0.0
NUP85,ENSG00000125450,0.2232328079592446,0.1903955535563778
NUP88,ENSG00000108559,0.0,0.035277095649621
NUP93,ENSG00000102900,0.0907205148685865,0.0
NUP98,ENSG00000110713,0.0,0.0
NUPR1,ENSG00000176046,0.3640921333638416,0.0
NUPR2,ENSG00000185290,0.2250442459310847,0.0
NUS1,ENSG00000153989,0.2553705505434896,0.6183964685884652
NUSAP1,ENSG00000137804,0.1147228153526396,0.0451217537929947
NUTF2,ENSG00000102898,0.0,0.044872570191239
NUTM1,ENSG00000184507,0.0,0.0
NUTM2A,ENSG00000184923,0.0,0.0
NUTM2B,ENSG00000188199,0.0,0.0
NUTM2D,ENSG00000214562,0.0,0.0
NUTM2E,ENSG00000228570,0.0,0.0
NUTM2F,ENSG00000130950,0.4012467711435288,0.0335954260594329
NUTM2G,ENSG00000188152,0.0,0.0
NVL,ENSG00000143748,0.0,0.4210200844881199
NWD1,ENSG00000188039,0.0,0.315594280928736
NWD2,ENSG00000174145,0.0,0.4785471554316385
NXF1,ENSG00000162231,0.0,0.0
NXF3,ENSG00000147206,0.0,0.0
NXN,ENSG00000167693,0.3734613337085894,0.0307229134751764
NXNL1,ENSG00000171773,0.0,0.0
NXNL2,ENSG00000130045,0.0,0.0
NXPE1,ENSG00000095110,0.6386277373849094,0.0
NXPE2,ENSG00000204361,0.0,0.0
NXPE3,ENSG00000144815,0.3439882860998993,0.0908203237646307
NXPE4,ENSG00000137634,0.1740465988181953,0.0
NXPH1,ENSG00000122584,0.6064342805518979,0.6350956948246542
NXPH2,ENSG00000144227,0.0874585082618341,0.0
NXPH3,ENSG00000182575,0.0,0.0712392496831047
NXPH4,ENSG00000182379,0.0,0.0
NXT1,ENSG00000132661,0.0,0.1396164076961047
NXT2,ENSG00000101888,0.0,0.0
NYAP1,ENSG00000166924,0.0,0.0
NYAP2,ENSG00000144460,0.4789703226506341,0.5217360398502202
NYNRIN,ENSG00000205978,0.0,0.0379248797440868
NYX,ENSG00000188937,0.0,0.0
OAF,ENSG00000184232,0.0,0.5631396621754857
OARD1,ENSG00000124596,0.0,0.0715053677189582
OAS1,ENSG00000089127,0.4068025065934512,0.1461301399160395
OAS2,ENSG00000111335,0.0463836421451192,0.1391184855886856
OAS3,ENSG00000111331,0.2875126286599241,0.5374298678938303
OASL,ENSG00000135114,0.4552786835957623,0.0
OAT,ENSG00000065154,0.0,0.972703180109142
OAZ1,ENSG00000104904,0.0,0.0
OAZ2,ENSG00000180304,0.0,0.045330929440332
OAZ3,ENSG00000143450,0.0,0.0
OBI1,ENSG00000152193,0.2765381406749242,0.5555645764860049
OBP2A,ENSG00000122136,0.0,0.2638696774789
OBP2B,ENSG00000171102,0.0542228372977273,0.0
OBSCN,ENSG00000154358,0.0,0.6438209484359529
OBSL1,ENSG00000124006,0.0,0.0
OC90,ENSG00000253117,0.5120911723765252,0.4338172772393273
OCA2,ENSG00000104044,0.3261263833371255,0.7621532462974883
OCEL1,ENSG00000099330,0.0348627064803162,0.0435783831003953
OCIAD1,ENSG00000109180,0.0,0.1010752925202343
OCIAD2,ENSG00000145247,0.0,0.0
OCLN,ENSG00000197822,0.0,0.6785336837977898
OCM,ENSG00000122543,0.4511714984634445,0.0
OCM2,ENSG00000135175,0.0,0.0
OCRL,ENSG00000122126,0.0,0.0
OCSTAMP,ENSG00000149635,0.0348488346253198,0.0
ODAD1,ENSG00000105479,0.0,0.0
ODAD2,ENSG00000169126,0.0883051651957684,0.6104332739224579
ODAD3,ENSG00000198003,0.0,0.0
ODAD4,ENSG00000204815,0.0,0.0
ODAM,ENSG00000109205,0.0,0.0
ODAPH,ENSG00000174792,0.075555697541194,0.0
ODC1,ENSG00000115758,0.2033701433088534,0.060545909267861
ODF1,ENSG00000155087,0.2727481357381009,0.0
ODF2,ENSG00000136811,0.0,0.0
ODF2L,ENSG00000122417,0.3351111728570702,0.0421144100484267
CIMAP1A,ENSG00000177947,0.0,0.1365222584181132
CIMAP1B,ENSG00000177989,0.5985878659290101,0.0
CIMAP1C,ENSG00000182950,0.0,0.0
CIMAP1D,ENSG00000181781,0.0,0.0
ODF4,ENSG00000184650,0.0,0.0
ODR4,ENSG00000157181,0.0,0.0
OFD1,ENSG00000046651,0.0,0.0121586159522324
OGA,ENSG00000198408,0.0,0.3485053415830657
OGDH,ENSG00000105953,0.0,0.0
OGDHL,ENSG00000197444,0.0373717321657686,0.2971690395800204
OGFOD1,ENSG00000087263,0.0,0.0
OGFOD2,ENSG00000111325,0.0,0.0
OGFOD3,ENSG00000181396,0.0,0.0
OGFR,ENSG00000060491,0.0,0.0
OGFRL1,ENSG00000119900,0.0345042105685886,0.2865297794372869
OGG1,ENSG00000114026,0.0,0.0
OGN,ENSG00000106809,0.0,0.1909770970836751
OGT,ENSG00000147162,0.0,0.0
OIP5,ENSG00000104147,0.0469569357551272,0.0704113196020973
OIT3,ENSG00000138315,0.0,0.604454009008638
OLA1,ENSG00000138430,0.0,0.3614179129449249
OLAH,ENSG00000152463,0.0,0.0
OLFM1,ENSG00000130558,0.0607341680864982,0.0
OLFM2,ENSG00000105088,0.1387891820111234,0.0
OLFM3,ENSG00000118733,0.5715655934024322,0.4643500737444981
OLFM4,ENSG00000102837,0.2531038875800047,0.2764663146683314
OLFML1,ENSG00000183801,0.1109995670760655,0.0882935191063128
OLFML2A,ENSG00000185585,0.0356865948383033,0.5210036467106374
OLFML2B,ENSG00000162745,0.2268726535659802,0.0744743958201582
OLFML3,ENSG00000116774,0.0,0.0769354114853469
OLIG1,ENSG00000184221,0.0,0.0916231527047118
OLIG2,ENSG00000205927,0.2796461427863582,0.0
OLIG3,ENSG00000177468,0.6131271756825601,0.1474910665068862
OLR1,ENSG00000173391,0.0,0.0
OMA1,ENSG00000162600,0.0,0.3773345947879512
OMD,ENSG00000127083,0.0,0.0
OMG,ENSG00000126861,0.0347891162578541,0.0404073568116057
OMP,ENSG00000254550,0.0,0.0
ONECUT1,ENSG00000169856,0.0,0.7161980798116107
ONECUT2,ENSG00000119547,0.0,0.6907503966065769
ONECUT3,ENSG00000205922,0.0,0.0
OOEP,ENSG00000203907,0.0,0.0331630799355362
OOSP1,ENSG00000284873,0.0,0.0
OOSP2,ENSG00000149507,0.0,0.2116068587225295
OPA1,ENSG00000198836,0.0,0.1025711392232216
OPA3,ENSG00000125741,0.0,0.0
OPALIN,ENSG00000197430,0.0,0.035293378524148
OPCML,ENSG00000183715,0.4892621263221648,0.645658158917595
OPHN1,ENSG00000079482,0.0,0.4240802720465321
OPLAH,ENSG00000178814,0.0396649146455517,0.0488165732821684
OPN1LW,ENSG00000102076,0.0,0.0
OPN1MW,ENSG00000268221,0.0,0.0
OPN1SW,ENSG00000128617,0.0,0.6338962858387465
OPN3,ENSG00000054277,0.0,0.0497020522505725
OPN4,ENSG00000122375,0.0,0.2875150390039528
OPN5,ENSG00000124818,0.0,0.690013830897383
OPRD1,ENSG00000116329,0.0712392496831047,0.3952378745401151
OPRK1,ENSG00000082556,0.0,0.040207544077564
OPRL1,ENSG00000125510,0.0844911651113486,0.5023950391450557
OPRM1,ENSG00000112038,0.0566833726380972,0.6439803634458081
OPRPN,ENSG00000171199,0.0,0.0
OPTC,ENSG00000188770,0.0,0.0
OPTN,ENSG00000123240,0.0295024253132925,0.0332934235557387
OR10A2,ENSG00000170790,0.0,0.0334006625157384
OR10A3,ENSG00000170683,0.3116202169682915,0.0
OR10A4,ENSG00000170782,0.0,0.0895624862896857
OR10A5,ENSG00000166363,0.0,0.0
OR10A6,ENSG00000279000,0.0940950978237225,0.0
OR10A7,ENSG00000179919,0.0,0.0
OR10AC1,ENSG00000176510,0.0,0.0
OR10AD1,ENSG00000172640,0.0,0.4829255466130562
OR10AG1,ENSG00000174970,0.0,0.0
OR10C1,ENSG00000206474,0.0,0.0
OR10D3,ENSG00000197309,0.0,0.0
OR10G2,ENSG00000255582,0.0,0.0811200418663202
OR10G3,ENSG00000169208,0.2385480977266672,0.0359577337555202
OR10G4,ENSG00000254737,0.0,0.0
OR10G7,ENSG00000182634,0.0,0.0
OR10G8,ENSG00000234560,0.0,0.0
OR10G9,ENSG00000236981,0.0,0.0
OR10H1,ENSG00000186723,0.0510681973811094,0.0
OR10H2,ENSG00000171942,0.1965685969713471,0.0
OR10H3,ENSG00000171936,0.0452169614348875,0.0
OR10H4,ENSG00000176231,0.0,0.0741759240129212
OR10H5,ENSG00000172519,0.0,0.0
OR10J1,ENSG00000196184,0.0,0.0
OR10J3,ENSG00000196266,0.0,0.0
OR10J4,ENSG00000249730,0.0,0.0
OR10J5,ENSG00000184155,0.0,0.0
OR10K1,ENSG00000173285,0.0,0.0
OR10K2,ENSG00000180708,0.0,0.0
OR10P1,ENSG00000175398,0.0,0.1100930943917613
OR10Q1,ENSG00000180475,0.0,0.2232409121418855
OR10R2,ENSG00000198965,0.0,0.0
OR10S1,ENSG00000196248,0.0,0.0
OR10T2,ENSG00000186306,0.0,0.0
OR10V1,ENSG00000172289,0.0,0.0
OR10W1,ENSG00000172772,0.0,0.2279921917658834
OR10X1,ENSG00000279111,0.0,0.0
OR10Z1,ENSG00000198967,0.0,0.0
OR11A1,ENSG00000204694,0.0,0.0
OR11G2,ENSG00000196832,0.13074198422223,0.0413682667658332
OR11H1,ENSG00000130538,0.0,0.0
OR11H12,ENSG00000257115,0.0,0.0
OR11H2,ENSG00000258453,0.0,0.0
OR11H4,ENSG00000176198,0.0,0.0
OR11H6,ENSG00000176219,0.0,0.1006303387073209
OR11H7,ENSG00000258806,0.0,0.0412684107888036
OR11L1,ENSG00000197591,0.0,0.0
OR12D1,ENSG00000251608,0.0,0.0
OR12D2,ENSG00000280236,0.0,0.0
OR12D3,ENSG00000112462,0.0,0.0
OR13A1,ENSG00000256574,0.0,0.0
OR13C2,ENSG00000276119,0.0,0.092738573092416
OR13C3,ENSG00000204246,0.0,0.0371311886923348
OR13C4,ENSG00000148136,0.0,0.0
OR13C5,ENSG00000277556,0.0,0.1847048612542559
OR13C7,ENSG00000243641,0.0,0.0
OR13C8,ENSG00000186943,0.0,0.0360431929157582
OR13C9,ENSG00000136839,0.0,0.0
OR13D1,ENSG00000179055,0.0,0.0
OR13F1,ENSG00000186881,0.0,0.463130807574499
OR13G1,ENSG00000197437,0.0,0.0
OR13H1,ENSG00000171054,0.0,0.0
OR13J1,ENSG00000168828,0.0,0.0
OR14A16,ENSG00000196772,0.0,0.0
OR14A2,ENSG00000241128,0.0,0.0
OR14C36,ENSG00000177174,0.0,0.0
OR14I1,ENSG00000189181,0.0,0.0
OR14J1,ENSG00000204695,0.0,0.0
OR14K1,ENSG00000153230,0.0,0.0
OR1A1,ENSG00000172146,0.0,0.0
OR1A2,ENSG00000172150,0.0,0.0
OR1B1,ENSG00000280094,0.0,0.2563498511459406
OR1C1,ENSG00000221888,0.0,0.1339177539643419
OR1D2,ENSG00000184166,0.0,0.0
OR1D5,ENSG00000262628,0.0,0.0437182838335222
OR1E1,ENSG00000180016,0.0,0.0
OR1E2,ENSG00000127780,0.0,0.0
OR1F1,ENSG00000168124,0.0,0.0
OR1G1,ENSG00000183024,0.0,0.0
OR1I1,ENSG00000094661,0.0,0.0
OR1J1,ENSG00000136834,0.0,0.068659227783992
OR1J2,ENSG00000197233,0.0,0.0
OR1J4,ENSG00000239590,0.0,0.0
OR1K1,ENSG00000165204,0.0,0.0
OR1L1,ENSG00000173679,0.0,0.0
OR1L3,ENSG00000171481,0.0,0.0
OR1L4,ENSG00000136939,0.0,0.0
OR1L6,ENSG00000171459,0.0,0.0
OR1L8,ENSG00000171496,0.0,0.0
OR1M1,ENSG00000170929,0.0,0.0
OR1N1,ENSG00000171505,0.0,0.0
OR1N2,ENSG00000171501,0.0,0.0
OR1Q1,ENSG00000165202,0.0,0.0
OR1S1,ENSG00000280204,0.0,0.248557097334169
OR1S2,ENSG00000197887,0.0,0.2409309577449795
OR2A1,ENSG00000221970,0.0,0.0
OR2A12,ENSG00000221858,0.0,0.0
OR2A14,ENSG00000221938,0.0,0.0511760025207848
OR2A2,ENSG00000221989,0.0,0.0511760025207848
OR2A25,ENSG00000221933,0.0,0.0
OR2A4,ENSG00000180658,0.1220892006522937,0.0440132453267704
OR2A42,ENSG00000212807,0.0,0.0321044552958121
OR2A5,ENSG00000221836,0.0,0.0
OR2A7,ENSG00000243896,0.0,0.3312002899183333
OR2AE1,ENSG00000244623,0.0,0.0
OR2AG1,ENSG00000279486,0.0,0.0
OR2AG2,ENSG00000188124,0.0372442864796179,0.0
OR2AJ1,ENSG00000177275,0.0,0.0
OR2AK2,ENSG00000187080,0.0,0.0
OR2AP1,ENSG00000179615,0.0,0.0409644719506187
OR2AT4,ENSG00000171561,0.0820732608358342,0.0
OR2B11,ENSG00000177535,0.0,0.0614027625693189
OR2B2,ENSG00000168131,0.0,0.0
OR2B3,ENSG00000204703,0.0,0.0
OR2B6,ENSG00000124657,0.0,0.0
OR2C1,ENSG00000168158,0.0,0.0
OR2C3,ENSG00000196242,0.0,0.0
OR2D2,ENSG00000166368,0.0,0.0779822186184276
OR2D3,ENSG00000178358,0.0,0.0
OR2F1,ENSG00000213215,0.0,0.0
OR2F2,ENSG00000221910,0.0,0.0
OR2G2,ENSG00000177489,0.0,0.0
OR2G3,ENSG00000177476,0.0,0.0
OR2G6,ENSG00000188558,0.0,0.0
OR2H1,ENSG00000204688,0.0,0.0
OR2H2,ENSG00000204657,0.0,0.0
OR2J1,ENSG00000204702,0.0,0.0
OR2J2,ENSG00000204700,0.0,0.0
OR2J3,ENSG00000204701,0.0,0.0
OR2K2,ENSG00000171133,0.0,0.0
OR2L13,ENSG00000196071,0.0,0.0
OR2L2,ENSG00000203663,0.0,0.0
OR2L3,ENSG00000198128,0.0,0.0
OR2L5,ENSG00000197454,0.0,0.0
OR2L8,ENSG00000279263,0.0,0.0
OR2M2,ENSG00000198601,0.1643207781875119,0.0
OR2M3,ENSG00000228198,0.0,0.0
OR2M4,ENSG00000171180,0.0,0.0
OR2M5,ENSG00000162727,0.0,0.0
OR2M7,ENSG00000177186,0.0,0.0
OR2S2,ENSG00000278889,0.0,0.0
OR2T1,ENSG00000175143,0.0,0.0
OR2T10,ENSG00000184022,0.0,0.0
OR2T11,ENSG00000279301,0.0,0.0
OR2T12,ENSG00000177201,0.0,0.0
OR2T2,ENSG00000196240,0.0,0.0
OR2T27,ENSG00000187701,0.0,0.0
OR2T29,ENSG00000182783,0.0,0.0391797513182555
OR2T3,ENSG00000196539,0.0,0.0
OR2T33,ENSG00000177212,0.0,0.0
OR2T34,ENSG00000183310,0.0,0.0567894747093083
OR2T35,ENSG00000177151,0.0,0.0
OR2T4,ENSG00000196944,0.0,0.0
OR2T5,ENSG00000203661,0.0,0.0
OR2T6,ENSG00000198104,0.0,0.0
OR2T7,ENSG00000227152,0.0,0.0
OR2T8,ENSG00000177462,0.0,0.0
OR2V1,ENSG00000185372,0.0,0.0
OR2V2,ENSG00000182613,0.0,0.0
OR2W1,ENSG00000204704,0.0,0.0
OR2W3,ENSG00000238243,0.0,0.0
OR2Y1,ENSG00000174339,0.0,0.0838473667316389
OR2Z1,ENSG00000181733,0.2923457056532026,0.0
OR3A1,ENSG00000180090,0.0,0.0
OR3A2,ENSG00000221882,0.0,0.0
OR3A3,ENSG00000159961,0.0,0.0
OR4A15,ENSG00000181958,0.0,0.1446297929473571
OR4A16,ENSG00000181961,0.0,0.4236677619168925
OR4A47,ENSG00000237388,0.0496752006132766,0.6314180548999544
OR4A5,ENSG00000221840,0.2312995280762972,0.4389131731541574
OR4A8,ENSG00000225997,0.3580290252463942,0.5563958263358387
OR4B1,ENSG00000175619,0.0767452111453841,0.3237618690949558
OR4C11,ENSG00000172188,0.0,0.0785120431421696
OR4C12,ENSG00000221954,0.1096628340737896,0.5040908392423992
OR4C13,ENSG00000258817,0.2786828401568214,0.6581130490380948
OR4C15,ENSG00000181939,0.1952922558638789,0.1941969003806078
OR4C16,ENSG00000279514,0.0,0.1693886092305038
OR4C3,ENSG00000176547,0.0,0.5890374461517761
OR4C45,ENSG00000260811,0.4643738724151654,0.5769750056881597
OR4C46,ENSG00000185926,0.0958862795727262,0.5171804845843219
OR4C5,ENSG00000176540,0.0,0.4240000804256808
OR4C6,ENSG00000181903,0.0,0.0
OR4D1,ENSG00000141194,0.0,0.1699165701700689
OR4D10,ENSG00000254466,0.0589408895351021,0.0
OR4D11,ENSG00000176200,0.0553870476527983,0.0
OR4D2,ENSG00000255713,0.0,0.0
OR4D5,ENSG00000171014,0.0,0.0
OR4D6,ENSG00000166884,0.0,0.0
OR4D9,ENSG00000172742,0.0,0.0
OR4E2,ENSG00000221977,0.0,0.0521146921874631
OR4F15,ENSG00000182854,0.0,0.0
OR4F17,ENSG00000176695,0.0,0.0
OR4F21,ENSG00000176269,0.0,0.0
OR4F4,ENSG00000177693,0.0,0.0
OR4F5,ENSG00000186092,0.0,0.0
OR4F6,ENSG00000184140,0.0,0.0
OR4K1,ENSG00000155249,0.0,0.0
OR4K13,ENSG00000176253,0.0,0.1383682795108304
OR4K14,ENSG00000169484,0.0,0.0468788799603275
OR4K15,ENSG00000169488,0.0,0.0
OR4K17,ENSG00000176230,0.0,0.0
OR4K2,ENSG00000165762,0.0,0.0
OR4K5,ENSG00000176281,0.0,0.0
OR4L1,ENSG00000176246,0.0,0.0
OR4M1,ENSG00000176299,0.0,0.0
OR4M2B,ENSG00000182974,0.0,0.0
OR4N2,ENSG00000176294,0.0,0.0
OR4N4,ENSG00000183706,0.0,0.0
OR4N4C,ENSG00000279408,0.0,0.0
OR4N5,ENSG00000184394,0.0,0.0
OR4P4,ENSG00000181927,0.0,0.0
OR4Q2,ENSG00000196383,0.0,0.0
OR4Q3,ENSG00000182652,0.0,0.0
OR4S1,ENSG00000176555,0.0,0.2608069277041597
OR4S2,ENSG00000174982,0.0,0.0
OR4X1,ENSG00000176567,0.101550303679767,0.2152567368549693
OR4X2,ENSG00000172208,0.1044086957429136,0.3602832393075897
OR51A2,ENSG00000205496,0.0,0.0
OR51A4,ENSG00000205497,0.0,0.0
OR51A7,ENSG00000176895,0.0,0.0
OR51B2,ENSG00000279012,0.0739205452731548,0.0
OR51B4,ENSG00000183251,0.0,0.0
OR51B5,ENSG00000167355,0.0,0.0
OR51B6,ENSG00000176239,0.0,0.0
OR51C1,ENSG00000197674,0.0,0.0426071126242835
OR51D1,ENSG00000197428,0.0,0.0747968657191262
OR51E1,ENSG00000180785,0.0,0.1452082882077311
OR51E2,ENSG00000167332,0.0,0.2260452878330796
OR51F1,ENSG00000280021,0.0417655856179181,0.0
OR51F2,ENSG00000176925,0.0,0.0
OR51G1,ENSG00000278870,0.0,0.0
OR51G2,ENSG00000176893,0.0,0.0
OR51I1,ENSG00000167359,0.0,0.0
OR51I2,ENSG00000187918,0.0,0.0
OR51L1,ENSG00000176798,0.0,0.0
OR51M1,ENSG00000184698,0.0325694428103676,0.0
OR51Q1,ENSG00000167360,0.502079703694687,0.0
OR51S1,ENSG00000176922,0.0,0.0
OR51T1,ENSG00000176900,0.0,0.0
OR51V1,ENSG00000176742,0.0,0.0
OR52A1,ENSG00000182070,0.0,0.0
OR52A5,ENSG00000171944,0.0,0.0
OR52B2,ENSG00000255307,0.0,0.0
OR52B4,ENSG00000221996,0.0,0.0
OR52B6,ENSG00000187747,0.0,0.0
OR52D1,ENSG00000181609,0.0,0.0
OR52E2,ENSG00000176787,0.0,0.0
OR52E4,ENSG00000180974,0.0,0.1876811092786794
OR52E6,ENSG00000205409,0.0,0.0
OR52E8,ENSG00000183269,0.0,0.0512071118292414
OR52H1,ENSG00000181616,0.0,0.0
OR52I1,ENSG00000232268,0.0,0.0
OR52I2,ENSG00000226288,0.1114926271377695,0.0
OR52J3,ENSG00000205495,0.0,0.0
OR52K1,ENSG00000196778,0.0,0.0
OR52K2,ENSG00000181963,0.0,0.0
OR52L1,ENSG00000183313,0.0,0.0
OR52M1,ENSG00000197790,0.0,0.0
OR52N1,ENSG00000181001,0.0,0.0
OR52N2,ENSG00000180988,0.0,0.0
OR52N4,ENSG00000181074,0.0,0.0
OR52N5,ENSG00000181009,0.0,0.0
OR52R1,ENSG00000279270,0.0,0.0
OR52W1,ENSG00000175485,0.0,0.0
OR56A1,ENSG00000180934,0.0,0.0348210352032469
OR56A3,ENSG00000184478,0.0,0.0
OR56A4,ENSG00000183389,0.0,0.1550708154723565
OR56A5,ENSG00000188691,0.0,0.0
OR56B1,ENSG00000181023,0.0,0.0
OR56B4,ENSG00000180919,0.0,0.1094162967958377
OR5A1,ENSG00000172320,0.0,0.0
OR5A2,ENSG00000172324,0.0,0.0
OR5AC1,ENSG00000213439,0.0433980254323673,0.0
OR5AC2,ENSG00000196578,0.0431302632107358,0.0
OR5AK2,ENSG00000181273,0.3559978726454988,0.3971473995718472
OR5AK3P,ENSG00000181282,0.0400345150392572,0.5458659098630869
OR5AN1,ENSG00000176495,0.0,0.249940907836765
OR5AP2,ENSG00000172464,0.0,0.0
OR5AR1,ENSG00000172459,0.1078168437416495,0.0461749963287223
OR5AS1,ENSG00000181785,0.0,0.1531774403704119
OR5AU1,ENSG00000169327,0.0,0.0
OR5B12,ENSG00000172362,0.1011296095335946,0.4675391166093059
OR5B17,ENSG00000197786,0.0,0.0
OR5B2,ENSG00000172365,0.0587077820390559,0.2482738604753105
OR5B21,ENSG00000198283,0.0,0.0724632685356684
OR5B3,ENSG00000172769,0.0,0.105233189233738
OR5C1,ENSG00000148215,0.0,0.0
OR5D13,ENSG00000279761,0.0,0.0836404811564461
OR5D14,ENSG00000186113,0.0,0.0836977018148075
OR5D16,ENSG00000205029,0.0,0.0460556564105155
OR5D18,ENSG00000186119,0.0,0.0742860605012105
OR5D3,ENSG00000186886,0.0,0.148820594973444
OR5F1,ENSG00000149133,0.0,0.0815775522862618
OR5H1,ENSG00000231192,0.0,0.0
OR5H14,ENSG00000236032,0.0,0.0
OR5H15,ENSG00000233412,0.0,0.0
OR5H2,ENSG00000197938,0.0,0.0
OR5H6,ENSG00000230301,0.0,0.2380560332353048
OR5H8,ENSG00000232535,0.0,0.0
OR5I1,ENSG00000167825,0.0,0.0831955129676854
OR5J2,ENSG00000174957,0.0,0.0572751402379768
OR5K1,ENSG00000232382,0.0,0.0
OR5K2,ENSG00000231861,0.0,0.0634687597547175
OR5K3,ENSG00000206536,0.0,0.0
OR5K4,ENSG00000196098,0.0,0.0
OR5L1,ENSG00000279395,0.0,0.1873567560799002
OR5L2,ENSG00000205030,0.0,0.1134006435857331
OR5M1,ENSG00000255012,0.0,0.0507943719413318
OR5M10,ENSG00000254834,0.0,0.1142018240622342
OR5M11,ENSG00000255223,0.031524127922458,0.0329620521799107
OR5M3,ENSG00000174937,0.0,0.0686860097811879
OR5M8,ENSG00000181371,0.0421063068849092,0.0573909064300711
OR5M9,ENSG00000150269,0.0,0.0762773318995898
OR5P2,ENSG00000183303,0.0,0.0
OR5P3,ENSG00000182334,0.0,0.1952922558638789
OR5T1,ENSG00000181698,0.0,0.0
OR5T2,ENSG00000181718,0.0,0.109233980507858
OR5T3,ENSG00000172489,0.0,0.0
OR5V1,ENSG00000243729,0.0,0.0
OR5W2,ENSG00000187612,0.0,0.1518581439278271
OR6A2,ENSG00000184933,0.034586661729446,0.0
OR6B1,ENSG00000221813,0.0,0.0
